Date,USD,EUR,GBP,INR,AED,CNY
5/08/2002,309.5,314.6,197.73,15054.08,1136.73,2561.67
6/08/2002,305.75,317.43,199.13,14893.08,1123.05,2530.63
7/08/2002,312.2,320.53,203.04,15191.65,1146.65,2584.02
8/08/2002,312.15,323.07,204.11,15189.22,1146.5,2583.57
9/08/2002,312.95,322.4,205.42,15223.45,1149.43,2590.16
12/08/2002,316.7,323.89,206.75,15396.37,1163.21,2621.26
13/08/2002,313.8,320.01,204.8,15252.25,1152.62,2597.01
14/08/2002,315.65,320.46,204.54,15340.59,1159.35,2612.54
15/08/2002,312.65,317.83,203.35,15196.35,1148.3,2587.74
16/08/2002,314.2,319.11,204.25,15233.99,1153.99,2600.57
19/08/2002,310.1,316.98,202.93,15066.98,1138.97,2566.6
20/08/2002,308,314.86,201.58,14962.64,1131.22,2549.29
21/08/2002,306.55,313.16,200.37,14878.4,1125.93,2537.19
22/08/2002,305.4,315.24,201.08,14825.64,1121.7,2527.83
23/08/2002,305.95,314.67,201.16,14852.34,1123.69,2532.26
26/08/2002,305.95,314.67,201.16,14852.34,1123.69,2532.26
27/08/2002,310.5,315.81,202.57,15060.8,1140.5,2569.92
28/08/2002,311.1,317.42,202.7,15083.68,1142.61,2574.91
29/08/2002,312.1,317.4,201.68,15141.53,1146.28,2583.16
30/08/2002,312.8,319.02,202.12,15172.36,1148.95,2588.98
2/09/2002,312,316.78,201.34,15124.2,1145.94,2582.42
3/09/2002,313.5,315.04,200.68,15195.35,1151.49,2594.81
4/09/2002,313,315.72,199.96,15164.85,1149.68,2590.73
5/09/2002,317.55,320.24,202.76,15393.24,1166.33,2628.42
6/09/2002,319.25,324.61,204.92,15510.76,1172.64,2642.5
9/09/2002,322.5,328.78,207.05,15639.64,1184.57,2669.36
10/09/2002,319.1,327.85,205.45,15471.56,1172.05,2641.19
11/09/2002,315.5,323.99,203.48,15285.98,1158.8,2611.33
12/09/2002,318.85,325.26,204.46,15449.88,1171.1,2639.06
13/09/2002,318.8,327.95,205.49,15436.3,1170.95,2638.61
16/09/2002,315.35,324.77,204.32,15266.09,1158.31,2610.09
17/09/2002,315.9,325.8,205.45,15291.14,1160.3,2614.67
18/09/2002,318.7,325.57,205.33,15426.67,1170.59,2637.88
19/09/2002,322.25,327.76,207.43,15601.73,1183.62,2667.23
20/09/2002,322.3,328.91,207.57,15600.93,1183.84,2667.64
23/09/2002,322.5,330.26,207.84,15605.78,1184.54,2669.36
24/09/2002,326.3,332.31,209.39,15789.66,1198.5,2700.75
25/09/2002,325.15,332.19,208.14,15738.89,1194.24,2691.23
26/09/2002,319.6,327.59,205.03,15465.44,1173.92,2645.36
27/09/2002,320.05,327.32,205.44,15482.42,1175.58,2648.83
30/09/2002,323.7,327.66,206.2,15658.99,1188.95,2679.33
1/10/2002,321.75,326.45,204.95,15556.61,1181.76,2663.19
2/10/2002,322.2,327.34,205.85,15576.76,1183.47,2666.85
3/10/2002,322.1,326.18,205.08,15576.76,1183.11,2666.09
4/10/2002,320.3,327.27,204.55,15489.71,1176.46,2651.12
7/10/2002,321.75,327.61,205.64,15561.44,1181.79,2663.12
8/10/2002,319,326.24,205.34,15426.84,1171.69,2640.46
9/10/2002,319.35,323.2,204.19,15429.4,1172.97,2643.29
10/10/2002,318.95,323.15,203.65,15421.23,1171.5,2639.95
11/10/2002,316.85,321.41,203.03,15313.36,1163.79,2622.54
14/10/2002,317.75,322.2,204.1,15358.45,1167.1,2629.95
15/10/2002,316.2,322.62,203.87,15277.2,1161.43,2617.09
16/10/2002,314.05,319.77,202.27,15196.88,1153.51,2599.3
17/10/2002,310.75,320.06,200.32,15038.75,1141.42,2571.98
18/10/2002,312.75,321.83,202.17,15132.41,1148.73,2588.54
21/10/2002,312.6,321.04,202.62,15114.21,1148.21,2587.33
22/10/2002,312.55,319.06,201.92,15118.04,1148.03,2586.98
23/10/2002,312.1,319.41,201.46,15102.52,1146.37,2583.22
24/10/2002,311.75,319.81,201.39,15085.58,1145.03,2580.35
25/10/2002,313,320.53,201.6,15136.68,1149.68,2590.73
28/10/2002,314.45,319.76,201.49,15228.81,1154.97,2602.8
29/10/2002,317.15,322.05,203.61,15340.55,1164.92,2625.11
30/10/2002,316.55,321.93,203.28,15313.11,1162.69,2620.12
31/10/2002,316.9,320.26,202.54,15325.28,1164.01,2623.04
1/11/2002,319.85,320.72,204.32,15461.55,1174.81,2647.46
4/11/2002,317.55,318.92,203.99,15348.78,1166.36,2628.46
5/11/2002,318.5,318.5,203.68,15391.51,1169.88,2636.22
6/11/2002,317.3,318.38,203.68,15335.11,1165.47,2626.32
7/11/2002,319.25,316.47,202.18,15416.58,1172.61,2642.46
8/11/2002,321.7,317.54,202.35,15528.46,1181.57,2662.78
11/11/2002,320.7,317.12,201.96,15465.76,1177.9,2654.43
12/11/2002,321.75,318.69,202.64,15532.48,1181.79,2663.16
13/11/2002,324,321.75,204.24,15642.72,1190.05,2681.85
14/11/2002,318.6,317.24,201.77,15374.04,1170.25,2637.12
15/11/2002,319.1,316.35,201.9,15381.42,1172.05,2641.22
18/11/2002,318.75,316.31,201.8,15365.34,1170.8,2638.39
19/11/2002,319.7,318.11,201.96,15407.94,1174.29,2646.22
20/11/2002,318.85,317.83,202.43,15373.35,1171.17,2639.12
21/11/2002,317.65,317.97,201.53,15305.97,1166.76,2629.19
22/11/2002,317.7,318.53,201.24,15310.6,1166.94,2629.67
25/11/2002,317.45,319.72,203.09,15301.09,1166.03,2627.63
26/11/2002,317.5,320.29,204.79,15305.09,1166.21,2627.95
27/11/2002,317.85,320.8,205.71,15331.49,1167.46,2630.88
28/11/2002,317.6,319.52,204.6,15332.14,1166.58,2628.84
29/11/2002,319.05,320.91,205.06,15405.33,1171.87,2640.84
2/12/2002,316.45,318.14,203.3,15279.79,1162.35,2619.32
3/12/2002,319.7,320.69,203.59,15427.12,1174.29,2646.16
4/12/2002,322.1,321.65,205.12,15526.83,1183.11,2666.09
5/12/2002,322.45,322.51,205.2,15553.38,1184.36,2668.92
6/12/2002,325.75,323.23,207.01,15709.29,1196.51,2696.3
9/12/2002,325.1,322.36,205.9,15671.45,1194.09,2690.95
10/12/2002,323.1,320.15,205.74,15571.8,1186.75,2674.3
11/12/2002,324.25,321.55,205.69,15614.26,1190.97,2683.82
12/12/2002,326.4,320.53,206.52,15727.58,1198.9,2701.68
13/12/2002,332.2,326.17,209.46,16007.06,1220.2,2749.69
16/12/2002,333,325.96,209.07,16042.28,1223.11,2756.31
17/12/2002,339,330.18,212.42,16314.38,1245.15,2805.9
18/12/2002,338,330.05,211.36,16262.87,1241.51,2797.73
19/12/2002,345,337.05,215.58,16589.33,1267.15,2855.6
20/12/2002,341.6,332.75,213.27,16395.09,1254.66,2827.56
23/12/2002,343.95,335.66,216.47,16514.76,1263.36,2847.05
24/12/2002,343.95,335.66,216.47,16514.76,1263.36,2847.05
25/12/2002,343.95,335.66,216.47,16514.76,1263.36,2847.05
26/12/2002,343.95,335.66,216.47,16514.76,1263.36,2847.05
27/12/2002,349.3,335.54,217.86,16757.67,1282.94,2891.23
30/12/2002,347.2,331.39,216.35,16643.03,1275.3,2873.88
31/12/2002,347.2,331.39,216.35,16643.03,1275.3,2873.88
1/01/2003,347.2,331.39,216.35,16643.03,1275.3,2873.88
2/01/2003,343.8,332.14,215.7,16511,1262.81,2845.63
3/01/2003,344.5,330.87,214.33,16537.72,1265.38,2851.36
6/01/2003,351.75,336.12,218.9,16880.48,1292.01,2911.43
7/01/2003,349,335.42,217.72,16743.28,1281.91,2888.57
8/01/2003,349.75,332.71,216.89,16775.76,1284.67,2894.74
9/01/2003,352.4,336.04,219.45,16888.77,1294.4,2916.67
10/01/2003,353,334.34,219.54,16931.65,1296.57,2921.82
13/01/2003,352.55,333.79,219.84,16895.96,1294.95,2917.99
14/01/2003,353.1,334.25,219.75,16915.26,1296.97,2922.57
15/01/2003,351,332.1,219.06,16828.7,1289.26,2905.23
16/01/2003,352.3,332.11,218.4,16887.5,1294,2916.02
17/01/2003,357,335.02,220.78,17111.9,1311.3,2954.89
20/01/2003,355.85,333.04,221.01,17063.01,1307.07,2945.48
21/01/2003,353.8,330.1,218.94,16955.86,1299.54,2928.4
22/01/2003,358.5,334.36,221.79,17173.94,1316.77,2967.34
23/01/2003,364.7,338.78,224.83,17478.25,1339.51,3018.62
24/01/2003,366,337.79,224.07,17516.76,1344.32,3029.49
27/01/2003,368.5,339.66,225.3,17652.99,1353.5,3050
28/01/2003,368.4,340.23,224.59,17648.2,1353.13,3049.14
29/01/2003,369.9,341.24,224.6,17683.07,1358.68,3061.77
30/01/2003,367.6,341.03,222.99,17573.12,1350.19,3042.48
31/01/2003,367.5,342.43,223.43,17564.66,1349.86,3041.76
3/02/2003,369.5,343.08,225.24,17660.25,1357.21,3058.28
4/02/2003,376.55,345.87,228.38,17989.68,1383.07,3116.63
5/02/2003,382.1,354.88,232.87,18247.19,1403.49,3162.57
6/02/2003,375.8,346.62,229.51,17936.93,1380.28,3110.42
7/02/2003,373.25,345.44,229.33,17804.03,1370.91,3089.32
10/02/2003,370.5,344.91,227.61,17671,1360.88,3066.74
11/02/2003,364,338.89,224.82,17371.9,1336.97,3013.01
12/02/2003,356.3,332.21,220.59,17056.08,1308.73,2949.34
13/02/2003,352.8,325.31,217.6,16890.3,1295.87,2920.23
14/02/2003,354.25,328.8,219.85,16954.41,1301.2,2932.2
17/02/2003,347,323.03,216.94,16569.25,1274.57,2872.29
18/02/2003,344.1,321.89,216.16,16422.17,1263.88,2848.18
19/02/2003,346,322.01,216.67,16504.2,1270.86,2864.02
20/02/2003,351.55,324.67,220.57,16770.69,1291.28,2909.96
21/02/2003,352.3,326.39,222.17,16813.52,1294.03,2916.16
24/02/2003,355.2,328.92,223.83,16957.25,1304.65,2940.17
25/02/2003,357.6,331.3,226.92,17064.67,1313.46,2960.11
26/02/2003,351.9,325.89,222.72,16783.87,1292.49,2912.96
27/02/2003,351.25,326.65,222.41,16749.36,1290.14,2907.44
28/02/2003,347.45,322.1,220.58,16568.15,1276.18,2876.02
3/03/2003,345.5,317.7,218.99,16463.08,1268.99,2859.81
4/03/2003,353.4,324.37,223.23,16840.85,1298,2925.2
5/03/2003,353.95,322.56,220.9,16860.41,1299.88,2929.82
6/03/2003,354.7,322.66,221.23,16892.59,1302.78,2936.03
7/03/2003,350.75,319.15,218.92,16714.11,1288.37,2903.3
10/03/2003,354.45,320.6,221.5,16887.77,1301.89,2933.85
11/03/2003,348.7,315.99,217.16,16620.79,1280.78,2886.19
12/03/2003,346.1,313.95,214.57,16493.4,1271.23,2864.67
13/03/2003,334.5,307.61,208.31,15942.27,1228.62,2768.66
14/03/2003,335.2,312.22,211.82,15973.96,1231.19,2774.48
17/03/2003,340.75,320.86,217.26,16242.7,1251.54,2820.42
18/03/2003,338.8,318.66,216.47,16148.9,1244.38,2804.32
19/03/2003,335.8,317.18,214.75,16018.94,1233.39,2779.48
20/03/2003,335.8,316.14,214.38,16031.09,1233.36,2779.45
21/03/2003,333.5,317.02,213.33,15899.61,1224.95,2760.51
24/03/2003,329.45,309.52,209.04,15700.76,1210.07,2726.99
25/03/2003,331.9,311.61,211.29,15801.76,1219.07,2747.17
26/03/2003,329.95,309.06,209.6,15703.97,1211.87,2731.13
27/03/2003,332.75,311.48,212.73,15827.25,1222.19,2754.24
28/03/2003,330.75,306.65,210.27,15720.55,1214.84,2737.65
31/03/2003,334.85,307.15,212.05,15895.33,1229.9,2771.69
1/04/2003,334.35,306.55,212.1,15866.58,1228.07,2767.48
2/04/2003,329.3,305.9,210.31,15603.88,1209.52,2725.62
3/04/2003,323.7,301.48,205.88,15311.01,1188.95,2679.26
4/04/2003,323.8,302.25,207.58,15341.16,1189.32,2680.09
7/04/2003,319.9,301,206.25,15169.66,1174.99,2647.88
8/04/2003,323.4,303.01,208.62,15330.78,1187.85,2676.85
9/04/2003,321.35,298.4,205.57,15256.89,1180.32,2659.94
10/04/2003,324.6,300.5,206.42,15384.42,1192.26,2686.81
11/04/2003,324.8,301.89,206.56,15376.03,1192.99,2688.43
14/04/2003,325.95,302.56,207.2,15435.36,1197.21,2698.02
15/04/2003,325.45,301.37,207.39,15407.94,1195.38,2693.81
16/04/2003,324.1,297.8,205.82,15347.27,1190.42,2682.64
17/04/2003,327,300.58,208.03,15491.63,1201.1,2706.58
18/04/2003,327,300.58,208.03,15491.63,1201.1,2706.58
21/04/2003,327,300.58,208.03,15491.63,1201.1,2706.58
22/04/2003,334.9,305.54,212.38,15856.68,1230.09,2771.97
23/04/2003,333.3,304.75,210.68,15780.09,1224.21,2758.79
24/04/2003,333.7,302.37,209.05,15796.02,1225.68,2762.1
25/04/2003,333.25,301.94,209.75,15781.05,1224.03,2758.31
28/04/2003,332.6,302.56,209.16,15750.71,1221.64,2752.93
29/04/2003,331.4,300.29,208.23,15701.73,1217.23,2743
30/04/2003,336.75,301.64,210.39,15936.69,1236.88,2787.28
1/05/2003,341.2,303.45,211.77,16149.85,1253.23,2824.11
2/05/2003,340.5,303.37,212.37,16120.46,1250.66,2818.32
5/05/2003,340.5,303.37,212.37,16120.46,1250.66,2818.32
6/05/2003,342.85,302.34,212.69,16206.86,1259.29,2837.77
7/05/2003,341.85,301.43,214.27,16154.46,1255.62,2829.46
8/05/2003,346.45,301.6,216.33,16358.5,1272.51,2867.5
9/05/2003,347.9,302.89,216.81,16415.66,1277.84,2879.5
12/05/2003,351.1,303.77,218.14,16559.46,1289.59,2906.05
13/05/2003,350.4,304.38,217.84,16524.44,1287.02,2900.26
14/05/2003,353.55,306.98,218.46,16670.77,1298.59,2926.3
15/05/2003,354.25,310.83,218.34,16694.03,1301.16,2932.06
16/05/2003,355,307.73,218.65,16732.93,1303.92,2938.33
19/05/2003,359,307.31,219.38,16870.67,1318.61,2971.37
20/05/2003,366.3,313.02,223.03,17184.96,1345.42,3031.79
21/05/2003,367.8,314.28,224.2,17236.03,1350.93,3044.28
22/05/2003,369.6,316.22,225.92,17336.09,1357.58,3059.11
23/05/2003,370.5,313.88,226.31,17377.86,1360.88,3066.55
26/05/2003,370.5,313.88,226.31,17377.86,1360.88,3066.55
27/05/2003,371.4,312.89,226.34,17420.52,1364.15,3074.04
28/05/2003,359.5,305.49,219.76,16889.31,1320.44,2975.58
29/05/2003,363.1,305.46,219.5,17086.58,1333.67,3005.38
30/05/2003,361.4,307.13,220.61,17014.71,1327.42,2991.24
2/06/2003,364.75,310.48,222.88,17188.84,1339.73,3018.96
3/06/2003,365,311.14,224.57,17136.75,1340.65,3021.1
4/06/2003,364.2,311.2,223.03,17075.52,1337.71,3014.52
5/06/2003,366.75,308.89,220.71,17203.33,1347.07,3035.59
6/06/2003,363,309.96,218.32,17022.89,1333.3,3004.59
9/06/2003,362.75,309.09,220.58,17007.53,1332.38,3002.55
10/06/2003,354.25,302.96,214.45,16574.47,1301.16,2932.06
11/06/2003,354.25,301.36,212.52,16540.82,1301.16,2932.13
12/06/2003,352.25,299.41,211.23,16444.79,1293.81,2915.57
13/06/2003,353.05,298.26,211.83,16499.79,1296.75,2922.23
16/06/2003,358.3,302.62,213.18,16720.97,1316.04,2965.61
17/06/2003,362.75,306.92,215.47,16900.52,1332.38,3002.41
18/06/2003,359.75,307.79,214.32,16760.32,1321.36,2977.58
19/06/2003,357.65,304.82,213.05,16657.91,1313.65,2960.27
20/06/2003,358,308.73,215.56,16661.32,1314.93,2963.2
23/06/2003,355,307.15,212.71,16562.53,1303.92,2938.44
24/06/2003,348.25,303.22,209.79,16223.23,1279.12,2882.57
25/06/2003,348.1,300.16,207.54,16217.98,1278.57,2881.4
26/06/2003,343.85,300.33,206.67,16015.67,1262.96,2846.18
27/06/2003,345.5,302.7,209.86,16032.06,1269.02,2859.84
30/06/2003,346,301.31,209.34,16084.68,1270.86,2864.02
1/07/2003,350.2,302.37,210.58,16261.54,1286.28,2898.75
2/07/2003,351.5,305.17,211.39,16316.63,1291.06,2909.54
3/07/2003,349.4,304.22,209.07,16212.16,1283.35,2892.16
4/07/2003,351.3,305.61,210.8,16275.73,1290.32,2907.92
7/07/2003,348.15,307.42,211.14,16129.79,1278.79,2881.74
8/07/2003,347.2,307.45,212.61,16064.94,1275.3,2873.88
9/07/2003,344.15,303.78,210.88,15910.05,1264.1,2848.7
10/07/2003,343.4,301.57,210.33,15861.65,1261.34,2842.42
11/07/2003,343.7,303.97,210.45,15847.15,1262.41,2844.87
14/07/2003,347.5,307.9,214.12,15998.9,1276.37,2876.29
15/07/2003,348.25,311.27,218.37,16064.77,1279.12,2882.5
16/07/2003,343.2,305.91,215.66,15854.98,1260.57,2840.67
17/07/2003,342.5,305.48,214.91,15830.35,1258,2834.87
18/07/2003,344.35,305.11,216.75,15921.02,1264.8,2850.18
21/07/2003,350,308.72,218.68,16177,1285.55,2896.88
22/07/2003,352,310.57,220.08,16255.36,1292.93,2913.5
23/07/2003,354.75,309.04,220.55,16375.26,1303.03,2936.27
24/07/2003,357.3,312,221.64,16492.97,1312.36,2957.52
25/07/2003,363,315.35,224.31,16737.93,1333.3,3004.73
28/07/2003,365.6,317.75,224.9,16866.96,1342.85,3026.25
29/07/2003,363.5,316.53,223.76,16763.71,1335.17,3008.87
30/07/2003,357.75,314.42,221.02,16500.15,1314.05,2961.2
31/07/2003,354.75,315.73,220.73,16368.87,1302.96,2936.37
1/08/2003,352.35,313.14,219.41,16264.48,1294.22,2916.47
4/08/2003,347.5,305.71,215.74,16031.91,1276.4,2876.43
5/08/2003,348.4,307.29,217.41,16062.98,1279.67,2883.88
6/08/2003,352,309.48,218.66,16207.84,1292.93,2913.61
7/08/2003,351.6,308.85,217.91,16148.99,1291.43,2910.3
8/08/2003,353.95,313.12,220.1,16267.54,1300.06,2929.71
11/08/2003,359.15,315.79,223.14,16502.94,1319.16,2972.76
12/08/2003,360.1,318.56,224.87,16521.39,1322.61,2980.55
13/08/2003,358.65,317.11,223.26,16462.04,1317.25,2968.55
14/08/2003,363.6,323.63,227.36,16687.42,1335.5,3009.52
15/08/2003,364.5,323.88,228.53,16721.44,1338.81,3016.89
18/08/2003,360.25,323.33,226.86,16513.86,1323.13,2981.72
19/08/2003,360.4,323.87,226.85,16506.32,1323.75,2982.92
20/08/2003,363.7,327.27,228.25,16662.92,1335.83,3010.27
21/08/2003,363.3,332.05,230.14,16653.67,1334.33,3006.89
